ad_id,ad_name,ad_status,format_category,campaign_id,campaign_name,campaign_objective,adset_id,adset_name,optimization_goal,creative_title,creative_body,creative_image_url,creative_thumbnail_url,copy_text,link_url,spend,impressions,clicks,ctr,cpc,cpm,roas,conversions,conversion_rate
120232726415510325,C1,ACTIVE,Static Image,120232128802290325,Setia AlamImpian | Lead Gen | CLIENT | Rashdan | M8,OUTCOME_LEADS,120232128802270325,Detailed Targeting | Corporate Event Interest,QUALITY_LEAD, ,"Looking for a perfect venue for your corporate event?

Say no more with our versatile event spaces. What makes our event space special:

✨ Spacious event halls 
✨ State-of-the-art-audio-visual equipment 
✨ On-site parking spaces 
✨ Beautiful outdoor areas

Don't miss this chance to host your next event at Setia AlamImpian @ LakePoint Club

Contact us for more information and be ready to book your event space!",https://scontent.fkul6-3.fna.fbcdn.net/v/t45.1600-4/530294180_24457291697200728_8322532909130842962_n.png?stp=dst-jpg_tt6&_nc_cat=109&ccb=1-7&_nc_sid=890911&_nc_eui2=AeHGkYgAXGQk-u-PofA3YFqYBaY4h6uXHecFpjiHq5cd54A0s4m0yIqGT9ND3nkrUZQ7oul7xZ7IIu5aRihjhAw2&_nc_ohc=rbc44PNCH-4Q7kNvwGBuAPA&_nc_oc=AdmUyTqo0mUMURrMwmFRX5dKds8O3dJs4hyoIxZPbfTugjkA7O589laQckUlf8u5LXc&_nc_zt=1&_nc_ht=scontent.fkul6-3.fna&edm=AOgd6ZUEAAAA&_nc_gid=W3gPbWVrmSaOawp9OcMaOA&_nc_tpa=Q5bMBQEd-DLVQukALa9uiBwtwAbXLebfOV1R3Cz36zYzn4FbqV56x74FI4jfJpwt0RKmvk7_-p98VWNK&oh=00_Affv8rMckFathVpH_RbmGkjX60sAMkC9gaF30PR53IbAhw&oe=69061CE4,https://scontent.fkul6-3.fna.fbcdn.net/v/t39.30808-6/524716551_755934830718516_1846083160530883892_n.png?_nc_cat=107&ccb=1-7&_nc_eui2=AeEY87XZfCZKrBKhGMkNBd6qAwdHErjTMrsDB0cSuNMyu1B7fa4Ij2STt6HUj7yWmNCDQvPM6m9E2SmbOOX4e1Od&_nc_ohc=k3ChCYvP1QQQ7kNvwHkBTVC&_nc_oc=AdmMFkBbFlazuRiBH0I_EVhptAltzh-9s0L-tRVREtKWbkws5zif7uJT9aKUJx9beJ4&_nc_zt=23&_nc_ht=scontent.fkul6-3.fna&edm=AOgd6ZUEAAAA&_nc_gid=W3gPbWVrmSaOawp9OcMaOA&_nc_tpa=Q5bMBQFMjBkGxi2mcTjYCGOLEGNTSt-vUROR0OVGdvoPdAhyKhkuRfcYYkBhR25RdnIfx9zFTg1UlDWN&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=957871&_nc_sid=58080a&oh=00_AfdZCxHew4dcMYoJuP3vChTOLYBbmyTNnGZqf30DxosHkw&oe=69062E12,,http://fb.me/,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
120232216089790325,C8 | Adam Review,ACTIVE,Video/Reel,120232214717570325,JUA Kitchen | WA | M2 | Qyla,OUTCOME_ENGAGEMENT,120232214717560325,General Targeting | Klang valley,CONVERSATIONS,Same day delivery across Klang Valley,"JUA’s got your Kabsah cravings covered 😮‍💨
There’s a Kabsah for every mood, pick your protein:
• Paprika Chicken 🍗
• Gulai Ayam 🍗
• Brisket 🥩
• Lamb Kofta 🔥
• Vege 🥦

Paired with Roasted Carrots, Acar Bawang, Sambal Tomato and flavourful soup.

 Made fresh daily. Just for you.
📩 Order now for same-day delivery within Klang Valley: https://wa.me/60173404604",,https://scontent.fkul6-3.fna.fbcdn.net/v/t15.13418-10/526306345_24089341137397089_2773762983226434583_n.jpg?_nc_cat=102&ccb=1-7&_nc_eui2=AeFKckNdnGIo0M90rIbuHk1xZ-ddzUwBfk1n513NTAF-TY8nPSMllfFADYO3lJhE5L3fJP6FyquRev3RHiLiyhFe&_nc_ohc=YzgJojXYpk4Q7kNvwFD8HDU&_nc_oc=Adk2kdHK1WDmdVAo-1UzPJNYtpkLLIr85pQIy6PLa6SaKWUk4ThFJY47rxazpPqZwY8&_nc_zt=23&_nc_ht=scontent.fkul6-3.fna&edm=AOgd6ZUEAAAA&_nc_gid=W3gPbWVrmSaOawp9OcMaOA&_nc_tpa=Q5bMBQEmqTXXBvS1HSeqaEUiyTZVMwCZQX_WmcuiwhK0TbOym7rOYTUEjfMVWwzFQXF74vF_-8lXzyMI&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=ace027&_nc_sid=58080a&oh=00_AfdgZNlR2mLK2pBkQPBc2f0n7kF7PUcvr7XTZ1BQeIVDKQ&oe=69061180,,,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
120232214717580325,C4 | Bento Box,ACTIVE,Static Image,120232214717570325,JUA Kitchen | WA | M2 | Qyla,OUTCOME_ENGAGEMENT,120232214717630325,Corporate,CONVERSATIONS,,"Custom bento boxes, just the way you like it 🍱✨

Planning an office lunch, party or school event? Pick your favourites — puffs, pies, croissant sandwiches, roast chicken and more — and we’ll box them up beautifully 💛

Tell us your budget, quantity, occasion, and menu picks — Nana will guide you from there. Zero stress, full flavour ✅

📲 WhatsApp 017-340 4604
📍 31A, Jalan BS7, Taman Bukit Segar, Cheras

#CustomBento #JuaCooknBake #OfficeCateringKL #CherasEats",,https://scontent.fkul6-3.fna.fbcdn.net/v/t51.71878-10/519609529_700484026318519_6544629236917343727_n.jpg?_nc_cat=102&ccb=1-7&_nc_eui2=AeH5UqdhrXjbc-MMWkAvL4V4n6ZE20iuLZifpkTbSK4tmBXQmuM2lt_oojYxyF2fK5CaSSA0yzuHKnoNCOJ1SqlO&_nc_ohc=9WDzOOSniZcQ7kNvwEwnWqE&_nc_oc=AdnT4pBob7KFToYWa47-maVQkNL1j3Xv3dDyZVO2NiSjdlsEAEIWbBZ6ePbDTGTiooU&_nc_zt=23&_nc_ht=scontent.fkul6-3.fna&edm=AOgd6ZUEAAAA&_nc_gid=W3gPbWVrmSaOawp9OcMaOA&_nc_tpa=Q5bMBQHug8n-QSdzRFVqITykDQAsZcWl3LfIlusYzgfJ1v8kZnGf2ZVBClNC299br-kreiwBGAhJFvhM&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=c44d43&_nc_sid=58080a&oh=00_Afdelsnk0vFROFEmDdqXbH8MPz5lkyh50NTqZLkoJuFHMQ&oe=6906314B,,,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
120232215493480325,C5 | Hosting a gathering?,ACTIVE,Static Image,120232214717570325,JUA Kitchen | WA | M2 | Qyla,OUTCOME_ENGAGEMENT,120232214717630325,Corporate,CONVERSATIONS,,,,https://scontent.fkul6-1.fna.fbcdn.net/v/t45.1600-4/525020773_1489613479024846_7340580875832188897_n.png?_nc_cat=108&ccb=1-7&_nc_eui2=AeHKJfBj35Aoqbq_E0VkPG5ANChmX18DscM0KGZfXwOxwweDNFxsIm4Ow80Fl_8MnHEm7cc9ts9IEWny2-a38tGm&_nc_ohc=aVFfHX_MaEsQ7kNvwEVn52T&_nc_oc=AdkiTnhf_020j8IMHURxK1RhZSfjEkVHRkMGLXp2lNpPrGCMTuWEQBRAiQpeBtT6oVU&_nc_zt=1&_nc_ht=scontent.fkul6-1.fna&edm=AOgd6ZUEAAAA&_nc_gid=W3gPbWVrmSaOawp9OcMaOA&_nc_tpa=Q5bMBQEsWwzaAnFAe-cg5b-reTFu6lGq8lfBcEp1C6H0UC17Mz1KboSdUxlwsCq6WyNjvC6dQqzuf9LS&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=4c02d7&_nc_sid=58080a&oh=00_Afd4VQXAj7NoA6y42wyqD13tFYwKvxCgl57gWXWN2jvIwA&oe=69061C68,,,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
120232684817210325,C1 - 11/8/25,ACTIVE,Static Image,120229133264210325,MeGroup | BA | Client | M18 | Amirah,OUTCOME_AWARENESS,120229133264200325,Interest Targeting | Car Brands,REACH,,"At MeGroup Ltd, we understand that choosing the right car is more than just a simple decision. We have an extensive range of vehicles to help find the one that suits you best!

From navigating city streets to traversing rough terrain, our dealerships have many options available to meet your specific needs.

#Peugeot #Mazda #Honda #Mitsubishi #Jetour #Jaecoo #MGmotors  #GWM #megroup #Dealerships #4sdealerships #MenangNusantara",,https://scontent.fkul6-1.fna.fbcdn.net/v/t39.30808-6/529337498_1257959879674564_8896023498340694964_n.jpg?_nc_cat=108&ccb=1-7&_nc_eui2=AeEm7QIkdC2h-u5bQvvpO0DTJfuBxWkMTHsl-4HFaQxMe-9GHwlBYO__gR_VieUWu-1cxIyR7bCXDj11sUCClXdC&_nc_ohc=b2p-Swyga2QQ7kNvwGLzqpw&_nc_oc=Adk0SJs0atzs8qG7q8-Zg7qveetB77L5RBznVsC-icveb3VQpTRg219AOuEAlBp92Zo&_nc_zt=23&_nc_ht=scontent.fkul6-1.fna&edm=AOgd6ZUEAAAA&_nc_gid=W3gPbWVrmSaOawp9OcMaOA&_nc_tpa=Q5bMBQHSvIQ6pQhC68AIS5zJhe1BSymDKp9pQZUpRdND47zyYDhTUkBMcVKWC4RojfTIDOw8PPe0oxKf&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=8c4ec0&_nc_sid=58080a&oh=00_AfcN-LA9d7e1TjlmnJhAaApniqne1z-oms6xXBcLc5K2-Q&oe=69062A59,,,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
120230308156150325,C1-Sunat (3/7/25),ACTIVE,Static Image,120230308156120325,Klinik Medika | WhatsApp Campaign | M2 | Fyza,OUTCOME_ENGAGEMENT,120230308156130325,Interest Targeting-Sunat,CONVERSATIONS,Pakej Sunat Klinik Medika,"📌 Pakej Sunat serendah RM290
(Harga bergantung pada umur & saiz clamp)

Kenapa ramai ibu bapa pilih kami?
✅ Tanpa jahitan!
✅ Guna Clamp & Laser – lebih cepat & tepat
✅ Kurang pendarahan
✅ Luka cepat sembuh

⚠️ Slot adalah terhad!
Tempah awal untuk dapatkan tarikh pilihan anda!

📞 Hubungi kami untuk temujanji:
📱 012-868 3889 / 085-683896
📧 klinikmedikamiri@gmail.com

📍 Lokasi: D-G-20, Block D1 Miri Times Square, Marina Parkcity, 98000 Miri, Sarawak
(Sebelah CIMB Bank)",https://scontent.fkul6-2.fna.fbcdn.net/v/t45.1600-4/513759735_1081964117219310_651170094943823613_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=890911&_nc_eui2=AeE0iTwLk3xhGndoC-F2rC0mS9Q7tqcI2nNL1Du2pwjac6dnEBZaK0oFhbkwk9yB3mbXzTA5Sihi6tzIE2XjW70w&_nc_ohc=uRd5_J6-YGoQ7kNvwF6OKRc&_nc_oc=AdmugmlJkolvb4GwKu49s9IeTr9haC76guJZbTSXBoYPrclRPqULinQuh1kc9MI4TN0&_nc_zt=1&_nc_ht=scontent.fkul6-2.fna&edm=AOgd6ZUEAAAA&_nc_gid=W3gPbWVrmSaOawp9OcMaOA&_nc_tpa=Q5bMBQGw3DMcvBr08bXW0jlMBdWoFV8lKY-FhI2IxU66_ve0iL7U-mxYKgDHYRxC8B9IiBsDLW1o4SSS&oh=00_Afe5i5RXbxS-lqoX1O-swEk70Fzcpf12WWshy8-AFu_ERA&oe=69060C0A,https://external.fkul6-1.fna.fbcdn.net/emg1/v/t13/571885694999597503?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQInJgoKC_z9EvDZC-vYLljRU2O1OrJO9g6q0uW3D3AGKMRsIMOLLEU3MBS8I-k43OO3cb6o31p99y7BPae_3IPsuLae5GJpCkJgyHo46gX-YyWnoE_ehWYyKKNaz0NZmD2CjWp7MZQCt8bKp8VqCwoe&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&edm=AOgd6ZUEAAAA&_nc_gid=W3gPbWVrmSaOawp9OcMaOA&_nc_eui2=AeFMfgPSFuIuF9PBVXT44rVj1_Leubhn90DX8t65uGf3QMrsIsqDVJbU5GR7-epMe0ZEJAnpVKoS50sG4r_yfDMn&_nc_oc=AdkyZ16TrmpDN60S-D8z2hOKggWevwIwUmsc1ldSxmKZDe6wKfJNJCc65MY_RHM3r18&ccb=13-1&oh=06_Q3-4AT3WN7kZkyBPbtkxko03fd75Cz9grWWTIXhMb6_1kwxV&oe=69021EAE&_nc_sid=58080a,,https://api.whatsapp.com/send,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
120230313327890325,C2-Antenatal (3/7/25),ACTIVE,Static Image,120230308156120325,Klinik Medika | WhatsApp Campaign | M2 | Fyza,OUTCOME_ENGAGEMENT,120230313327900325,Interest Targeting-Antenatal,CONVERSATIONS,Klinik Medika (Antenatal Ultrasound),"🌸 Mommy & Daddy, dah sedia nak tengok perkembangan si manja?

Jom rancang perjalanan keibubapaan anda bersama Klinik Medika 💕

Kami tawarkan servis ANTENATAL ULTRASOUND untuk anda pantau bayi dengan lebih jelas dan tenang:

👶 2D Growth Scan
✨ Imbasan jantina
📝 Laporan pertumbuhan
🖤 Foto imbasan hitam putih

👶 2D Detailed Scan + 3D/4D HD Live
📄 Laporan imbasan terperinci
🖤 Cetakan 2D hitam putih
🌈 Foto berwarna 3D/4D
🎥 Video HD comel si manja

📍 Lokasi: Miri Times Square (Sebelah CIMB Bank)
📞 Temujanji atau pertanyaan:
📱 012-868 3889 / 085-683896
📧 klinikmedikamiri@gmail.com

✨ Jangan tunggu lama—momen ni tak datang dua kali!",https://scontent.fkul6-2.fna.fbcdn.net/v/t45.1600-4/513746569_1901376994042065_5652071316510883837_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=890911&_nc_eui2=AeGMtFRYsifcNhwEaa3AYJFGugUphZQuIMK6BSmFlC4gwst80u6Y8WaLJVO87KTehgh-mauWnBdQ5zxfIFjZxW5p&_nc_ohc=ktPclU0EG-sQ7kNvwGd9Ij5&_nc_oc=Adkdi3jx-yHzTbFsxvsk6Lu2ZbdV26ngdRpYZcgKVRJr1MaBmN1IrYanTzti_hjCJuk&_nc_zt=1&_nc_ht=scontent.fkul6-2.fna&edm=AOgd6ZUEAAAA&_nc_gid=W3gPbWVrmSaOawp9OcMaOA&_nc_tpa=Q5bMBQHoeH53S_-G_3uwcnZ86RIxbom69rAwXFsNUmYudUUZVJfQPbcxkRxfnmOEhVQX-l9WJT7DnapI&oh=00_AfdThaJIORqvk95URajdBNa2vnVD0WFZi9YwISEgmu0uIw&oe=69062216,https://external.fkul6-1.fna.fbcdn.net/emg1/v/t13/5255989390255217380?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQLj9rT1O6MTSKIy1DLUAf0RWY2Hqrd-ntk2ZTHDIYuJRdH2aCu7FZ2I_ab3nv_yqxMcVNzQADMLXk5WaaRBp4pTnMOA68qHZPazw44PR61gj5WnptBOUr7cxfkP1GUO2Ugk4rA553lN5HX483qBPkP2&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&edm=AOgd6ZUEAAAA&_nc_gid=W3gPbWVrmSaOawp9OcMaOA&_nc_eui2=AeEQ5bqr5XzjraqRtKFuUyYXESWTukaX_0QRJZO6Rpf_RIB5v-pMk679K7eP93Zi1srZIPbKhAdWFBVOvRcbxEOF&_nc_oc=AdmRAurugeQfJD4pkEAF_hfJSE048_JFTMjQEwicU7STm3jQ9j8-KMhxGvxFvyYBjls&ccb=13-1&oh=06_Q3-4AYtzL-9rO6x7a7HDS5G9bO6ZQseRiHdCBUR1OooUs1dN&oe=690240D6&_nc_sid=58080a,,https://api.whatsapp.com/send,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
120232542191170325,C6,ACTIVE,Static Image,120232128802290325,Setia AlamImpian | Lead Gen | CLIENT | Rashdan | M8,OUTCOME_LEADS,120232128802270325,Detailed Targeting | Corporate Event Interest,QUALITY_LEAD,fb.me,"Need a professional space for your next big meeting or seminar? 

What makes us unique?
✨ Spacious event halls designed for grand moments
✨ State-of-the-art audio-visual equipment to elevate every presentation and celebration
✨ Ample on-site parking for effortless arrivals
✨ Stunning outdoor areas perfect for breathtaking photos and memorable gatherings

👉 Enquire now and lock in your preferred date!",https://scontent.fkul6-1.fna.fbcdn.net/v/t45.1600-4/528411352_2593908341001635_5638240696343167170_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=890911&_nc_eui2=AeEfsw7mkr7ZM9uX4njTpdbdFZFlkHpsneoVkWWQemyd6g6NLRmRj9bKJ25WkdKpz1gSVE4udUXl_Tz203ciwEak&_nc_ohc=OPQ1ug8iiOQQ7kNvwFpA8YU&_nc_oc=Adk0spWwNxP_VbXu2jvtJXgWYkR1U7o3OONCHBBNHu6H4p3NW1a3MfdRTyW-6RPQisM&_nc_zt=1&_nc_ht=scontent.fkul6-1.fna&edm=AOgd6ZUEAAAA&_nc_gid=W3gPbWVrmSaOawp9OcMaOA&_nc_tpa=Q5bMBQH_PheyhRR8rmd0TkyyqDW_2OERV0Q-hwScZ4IhFRRD7Xc_l9I-sC3EH46yP4AFYS14Z1sMuWcf&oh=00_Afe08nKOLCXVRgVErHVCdBPAh-FJytf2MNMdvsaW-K4S1A&oe=6906327D,https://scontent.fkul6-3.fna.fbcdn.net/v/t39.30808-6/524716551_755934830718516_1846083160530883892_n.png?_nc_cat=107&ccb=1-7&_nc_eui2=AeEY87XZfCZKrBKhGMkNBd6qAwdHErjTMrsDB0cSuNMyu1B7fa4Ij2STt6HUj7yWmNCDQvPM6m9E2SmbOOX4e1Od&_nc_ohc=k3ChCYvP1QQQ7kNvwHkBTVC&_nc_oc=AdmMFkBbFlazuRiBH0I_EVhptAltzh-9s0L-tRVREtKWbkws5zif7uJT9aKUJx9beJ4&_nc_zt=23&_nc_ht=scontent.fkul6-3.fna&edm=AOgd6ZUEAAAA&_nc_gid=W3gPbWVrmSaOawp9OcMaOA&_nc_tpa=Q5bMBQHZRKGK3O-aOl7mIu_K_b5hMvn-umOd9IYgbjW9OXWiMh6sasPVot3shpZcVOTvctf9BQeAQItY&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=957871&_nc_sid=58080a&oh=00_Afefq8nOIGoX7BvmidMHYSQXspDuz6qNdilQ7EVDBhssoA&oe=69062E12,,,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
120232534291860325,V3 - 7 August,ACTIVE,Video/Reel,120232048153880325,MWA | BA | M1 | Sasa,OUTCOME_AWARENESS,120232048224530325,Interest Targeting,REACH,,,,https://scontent.fkul6-3.fna.fbcdn.net/v/t45.1600-4/525736221_2575892006081248_4408266327703034823_n.jpg?_nc_cat=107&ccb=1-7&_nc_eui2=AeGaxRGHlxrTCDmtxshE4pTe0Gt6T8qBWUTQa3pPyoFZRPusamsSDAKC47WtZqQg2wmu1VicwAc6y_M4AlLGUjNW&_nc_ohc=W1oLSf5yPocQ7kNvwH82Iwc&_nc_oc=AdkSRMMhj_uGS8NWAoeicR_QgdT9xElAp8mu--HuqSXRfhQWnC8izw_OPBNluDbCh5E&_nc_zt=1&_nc_ht=scontent.fkul6-3.fna&edm=AOgd6ZUEAAAA&_nc_gid=W3gPbWVrmSaOawp9OcMaOA&_nc_tpa=Q5bMBQFWbbzGcsdKemcAWuUqJNq2bbNrEGk2GUBT9-T5xhgbW1X3-uhOwpTXtsdkC-r06leg-EXvr6xA&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=4c02d7&_nc_sid=58080a&oh=00_AfcYLzuen-222M8nEMr14o0X8lNnnvqPjyL2QFztSzmrIw&oe=69063B59,,,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
120232534235750325,V3 - 7 August,ACTIVE,Static Image,120232196688150325,MWA | Leads | M1 | Sasa,OUTCOME_LEADS,120232196688350325,Detailed Targeting,LEAD_GENERATION,,"🔥 Tiada asas? Tak ada hal — jadi welder pun boleh mula dalam seminggu!

Di Master Weld Academy, kami percaya pembelajaran yang terbaik datang dari pengalaman sebenar. Masuk je kelas, terus pegang mesin. Bukan teori semata, tapi praktikal dunia sebenar.

Kalau anda:
✅ Nak kemahiran yang sentiasa dicari industri
✅ Minat kerja tangan & nak hasil yang boleh dibanggakan

Sekaranglah masa terbaik untuk mula.

📲 Tekan link untuk register.
🧰 Bina Kemahiran. Bina Keyakinan. Mula Mengimpal",,https://scontent.fkul6-4.fna.fbcdn.net/v/t15.5256-10/529380754_1118498870196433_1346378689839471201_n.jpg?_nc_cat=101&ccb=1-7&_nc_eui2=AeGsmhSx76j_PX9-qT3f8Z90asf_EGGM-p5qx_8QYYz6nhMPZ4r1xBPrwRA-TQEM8c125zTz6QnL1RmrLNNEXQdx&_nc_ohc=FS3qp9mME9cQ7kNvwF2tmzI&_nc_oc=AdkEYwS8zxsTbEXyPLsCvzTngwFATyo2N0kyVGkRBk1H9jWJCLP3w9iP4Exb4M7ubGk&_nc_zt=23&_nc_ht=scontent.fkul6-4.fna&edm=AOgd6ZUEAAAA&_nc_gid=W3gPbWVrmSaOawp9OcMaOA&_nc_tpa=Q5bMBQECsyMlEwuIAnHV9EdQ_9o1BbO6EgpkM9MhjnmLoh5AO-IJ2FKYLdVg7qth77cQO73RF5BWPc6T&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=73dd82&_nc_sid=58080a&oh=00_Afd5tEgYfvH5_-388rTgeJumsNfVgdqBdgNeWdz9acNIFg&oe=69062382,,,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
120232439637110325,C4,ACTIVE,Video/Reel,120231341313440325,Salpido | Traffic | M2 | Rashdan,OUTCOME_TRAFFIC,120232439637080325,Mobile Accessories,LINK_CLICKS,🔋 NEVER RUN OUT. NEVER SLOW DOWN.,"20,000mAh LED Power Bank That Keeps You Charged, Always.

⚡ 22.5W Fast Output
🔌 Dual-Port Charging
📊 Bold LED Display
🔋 Massive 20,000mAh Capacity
📱 Works with ALL your devices

🚨 Don’t get caught with 1%, UPGRADE NOW!

🔥 SELLING FAST! Click “Buy Now” before it’s gone!

#SalpidoPower #LEDPowerBank #FastCharging #StayCharged #PowerOnTheGo #20000mAh",,https://scontent.fkul6-2.fna.fbcdn.net/v/t15.5256-10/528217461_782599847777125_4908368039197869248_n.jpg?_nc_cat=100&ccb=1-7&_nc_eui2=AeHMyvWnLPGqkuSB10kmEqiZcm6dNjMslNVybp02MyyU1d_VnY19I5nGtFRSXJAU9bNExUTdlEV-fnI3VvNTMP5t&_nc_ohc=MxFQuUk9ZlwQ7kNvwFZQI8E&_nc_oc=AdkEyMhI29XB9R_Nfcccp28hITFmnZED8R-Qn4kO3MapRT2cziEj7uvogHxqxegc2TQ&_nc_zt=23&_nc_ht=scontent.fkul6-2.fna&edm=AOgd6ZUEAAAA&_nc_gid=W3gPbWVrmSaOawp9OcMaOA&_nc_tpa=Q5bMBQESE5uJl8AbH0nxwaqdhO1XCdTPkha73MOulRQImaVeUSr--TrqXhJTYN_VXFgVAmqenKED4PpU&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=282d23&_nc_sid=58080a&oh=00_AffHRGI5wjCfJrwkWeLZay-fe9-7ftnNlUzxEc4ziEqCdQ&oe=6906047E,,,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
120232441509820325,C6,ACTIVE,Video/Reel,120231341313440325,Salpido | Traffic | M2 | Rashdan,OUTCOME_TRAFFIC,120232439637080325,Mobile Accessories,LINK_CLICKS,"🚀 RUNNING LOW? CHARGE UP ANYTIME, ANYWHERE!","Say hello to the Salpido 10,000mAh Power Bank. Your ultimate power solution for life on the move.

⚡ 22.5W PD Fast Charging
🔌 Built-in Cables 
📊 Clear Digital Display
✈️ Flight-Safe & Travel-Ready

💼 Lightweight. Durable. Dependable.
Perfect for work, travel, emergencies & daily life.

🔥 BESTSELLER! LIMITED STOCK MOVING FAST!

👉 GRAB YOURS NOW & FEEL THE SALPIDO POWER! 💥

#SalpidoPower #FastChargeNow #OnTheGoEnergy #10kPowerBank #NoMoreDeadBattery #BuiltForTravel #EverydayCarry #TechGear #ChargeSmart #FeelThePower",,https://scontent.fkul6-4.fna.fbcdn.net/v/t15.13418-10/527303270_729183133216781_8474384771589750864_n.jpg?_nc_cat=101&ccb=1-7&_nc_eui2=AeGMfLhQGHByqhcN5VmYIwm8wIHxzpA2LFHAgfHOkDYsUakJcI5KHWL_4bDJo6URsPgooewBmmJhe_My6jHv2xnC&_nc_ohc=C9EQrZBdhW8Q7kNvwGlYVwZ&_nc_oc=AdlTCNmx-ke6bdq1lC8-mAKM5O9F5Qq_YQUsEmcJOH3FhfMmKNIf1iZ4O3YYmfLesK0&_nc_zt=23&_nc_ht=scontent.fkul6-4.fna&edm=AOgd6ZUEAAAA&_nc_gid=W3gPbWVrmSaOawp9OcMaOA&_nc_tpa=Q5bMBQFfiq-Tlx5VQEtsTLnlgpXmi2JK_cZbsOBRaFUWMdRulg6elT4BJn-kDS0e2y3U9-bDDr2hceDW&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=ace027&_nc_sid=58080a&oh=00_Afc-_ESlCrUtU06jV8abpzXNc4B54LDMZ49o8_8cdS04Yg&oe=690617C2,,,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
120232527728650325,V4 - 6 August,ACTIVE,Video/Reel,120232048153880325,MWA | BA | M1 | Sasa,OUTCOME_AWARENESS,120232048224530325,Interest Targeting,REACH,,,,https://scontent.fkul6-3.fna.fbcdn.net/v/t45.1600-4/525736221_2575892006081248_4408266327703034823_n.jpg?_nc_cat=107&ccb=1-7&_nc_eui2=AeGaxRGHlxrTCDmtxshE4pTe0Gt6T8qBWUTQa3pPyoFZRPusamsSDAKC47WtZqQg2wmu1VicwAc6y_M4AlLGUjNW&_nc_ohc=W1oLSf5yPocQ7kNvwH82Iwc&_nc_oc=AdkSRMMhj_uGS8NWAoeicR_QgdT9xElAp8mu--HuqSXRfhQWnC8izw_OPBNluDbCh5E&_nc_zt=1&_nc_ht=scontent.fkul6-3.fna&edm=AOgd6ZUEAAAA&_nc_gid=W3gPbWVrmSaOawp9OcMaOA&_nc_tpa=Q5bMBQFX7K4hZ1cHvY0NHfvg6nPyWejMa4Qy1h9FeDKLF5vCaMSr5ydZ3MlBVwuyEQbYj4vPntE812FM&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=4c02d7&_nc_sid=58080a&oh=00_AfeHxf0LK9QLO6UNH63aFxyRMGbRZVmdK9BCGM4e8AQT-Q&oe=69063B59,,,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
